,lat_centroid,lon_centroid,year,month
67665,39.96076035341057,-93.98549167944812,2007,10
67673,39.96076035341057,-93.98549167944812,2005,4
67674,39.96076035341057,-93.98549167944812,2005,5
67675,39.96076035341057,-93.98549167944812,2005,6
67676,39.96076035341057,-93.98549167944812,2005,7
67677,39.96076035341057,-93.98549167944812,2005,8
67678,39.96076035341057,-93.98549167944812,2005,9
67679,39.96076035341057,-93.98549167944812,2005,10
67683,39.96076035341057,-93.98549167944812,2004,7
67684,39.96076035341057,-93.98549167944812,2004,8
67685,39.96076035341057,-93.98549167944812,2004,9
67686,39.96076035341057,-93.98549167944812,2004,10
67700,39.96076035341057,-93.98549167944812,2002,10
67701,39.96076035341057,-93.98549167944812,2001,9
67728,39.89315456384356,-94.40472385482153,2020,8
67773,39.89315456384356,-94.40472385482153,2010,4
67774,39.89315456384356,-94.40472385482153,2010,5
67775,39.89315456384356,-94.40472385482153,2010,6
67776,39.89315456384356,-94.40472385482153,2010,7
67777,39.89315456384356,-94.40472385482153,2010,8
67778,39.89315456384356,-94.40472385482153,2010,9
67779,39.89315456384356,-94.40472385482153,2010,10
67780,39.89315456384356,-94.40472385482153,2008,4
67781,39.89315456384356,-94.40472385482153,2008,5
67782,39.89315456384356,-94.40472385482153,2008,6
67783,39.89315456384356,-94.40472385482153,2008,7
67784,39.89315456384356,-94.40472385482153,2008,8
67785,39.89315456384356,-94.40472385482153,2008,9
67786,39.89315456384356,-94.40472385482153,2008,10
67793,39.89315456384356,-94.40472385482153,2007,10
67801,39.89315456384356,-94.40472385482153,2005,4
67802,39.89315456384356,-94.40472385482153,2005,5
67803,39.89315456384356,-94.40472385482153,2005,6
67804,39.89315456384356,-94.40472385482153,2005,7
67805,39.89315456384356,-94.40472385482153,2005,8
67806,39.89315456384356,-94.40472385482153,2005,9
67807,39.89315456384356,-94.40472385482153,2005,10
67811,39.89315456384356,-94.40472385482153,2004,7
67812,39.89315456384356,-94.40472385482153,2004,8
67813,39.89315456384356,-94.40472385482153,2004,9
67814,39.89315456384356,-94.40472385482153,2004,10
67828,39.89315456384356,-94.40472385482153,2002,10
67829,39.89315456384356,-94.40472385482153,2001,9
67849,40.21204849326406,-94.40987214964896,2020,8
67873,40.21204849326406,-94.40987214964896,2010,4
67874,40.21204849326406,-94.40987214964896,2010,5
67875,40.21204849326406,-94.40987214964896,2010,6
67876,40.21204849326406,-94.40987214964896,2010,7
67877,40.21204849326406,-94.40987214964896,2010,8
67878,40.21204849326406,-94.40987214964896,2010,9
67879,40.21204849326406,-94.40987214964896,2010,10
67880,40.21204849326406,-94.40987214964896,2008,4
67881,40.21204849326406,-94.40987214964896,2008,5
67882,40.21204849326406,-94.40987214964896,2008,6
67883,40.21204849326406,-94.40987214964896,2008,7
67884,40.21204849326406,-94.40987214964896,2008,8
67885,40.21204849326406,-94.40987214964896,2008,9
67886,40.21204849326406,-94.40987214964896,2008,10
67893,40.21204849326406,-94.40987214964896,2007,10
67901,40.21204849326406,-94.40987214964896,2005,4
67902,40.21204849326406,-94.40987214964896,2005,5
67903,40.21204849326406,-94.40987214964896,2005,6
67904,40.21204849326406,-94.40987214964896,2005,7
67905,40.21204849326406,-94.40987214964896,2005,8
67906,40.21204849326406,-94.40987214964896,2005,9
67907,40.21204849326406,-94.40987214964896,2005,10
67911,40.21204849326406,-94.40987214964896,2004,7
67912,40.21204849326406,-94.40987214964896,2004,8
67913,40.21204849326406,-94.40987214964896,2004,9
67914,40.21204849326406,-94.40987214964896,2004,10
67928,40.21204849326406,-94.40987214964896,2002,10
67929,40.21204849326406,-94.40987214964896,2001,9
67942,40.35466918144414,-93.99204032585224,2020,8
67966,40.35466918144414,-93.99204032585224,2010,4
67967,40.35466918144414,-93.99204032585224,2010,5
67968,40.35466918144414,-93.99204032585224,2010,6
67969,40.35466918144414,-93.99204032585224,2010,7
67970,40.35466918144414,-93.99204032585224,2010,8
67971,40.35466918144414,-93.99204032585224,2010,9
67972,40.35466918144414,-93.99204032585224,2010,10
67973,40.35466918144414,-93.99204032585224,2008,4
67974,40.35466918144414,-93.99204032585224,2008,5
67975,40.35466918144414,-93.99204032585224,2008,6
67976,40.35466918144414,-93.99204032585224,2008,7
67977,40.35466918144414,-93.99204032585224,2008,8
67978,40.35466918144414,-93.99204032585224,2008,9
67979,40.35466918144414,-93.99204032585224,2008,10
67986,40.35466918144414,-93.99204032585224,2007,10
67994,40.35466918144414,-93.99204032585224,2005,4
67995,40.35466918144414,-93.99204032585224,2005,5
67996,40.35466918144414,-93.99204032585224,2005,6
67997,40.35466918144414,-93.99204032585224,2005,7
67998,40.35466918144414,-93.99204032585224,2005,8
67999,40.35466918144414,-93.99204032585224,2005,9
68000,40.35466918144414,-93.99204032585224,2005,10
68004,40.35466918144414,-93.99204032585224,2004,7
68005,40.35466918144414,-93.99204032585224,2004,8
68006,40.35466918144414,-93.99204032585224,2004,9
68007,40.35466918144414,-93.99204032585224,2004,10
68021,40.35466918144414,-93.99204032585224,2002,10
68022,40.35466918144414,-93.99204032585224,2001,9
68031,40.09441844728501,-95.21555764592438,2020,4
68032,40.09441844728501,-95.21555764592438,2020,5
68033,40.09441844728501,-95.21555764592438,2020,6
68034,40.09441844728501,-95.21555764592438,2020,7
68035,40.09441844728501,-95.21555764592438,2020,8
68036,40.09441844728501,-95.21555764592438,2020,9
68037,40.09441844728501,-95.21555764592438,2020,10
68122,40.09441844728501,-95.21555764592438,2004,6
68149,40.36074620975041,-94.8834474402938,2015,5
68150,40.36074620975041,-94.8834474402938,2015,6
68153,40.36074620975041,-94.8834474402938,2015,9
68154,40.36074620975041,-94.8834474402938,2015,10
68183,40.36074620975041,-94.8834474402938,2010,4
68184,40.36074620975041,-94.8834474402938,2010,5
68185,40.36074620975041,-94.8834474402938,2010,6
68186,40.36074620975041,-94.8834474402938,2010,7
68187,40.36074620975041,-94.8834474402938,2010,8
68188,40.36074620975041,-94.8834474402938,2010,9
68189,40.36074620975041,-94.8834474402938,2010,10
68190,40.36074620975041,-94.8834474402938,2008,4
68191,40.36074620975041,-94.8834474402938,2008,5
68192,40.36074620975041,-94.8834474402938,2008,6
68193,40.36074620975041,-94.8834474402938,2008,7
68194,40.36074620975041,-94.8834474402938,2008,8
68195,40.36074620975041,-94.8834474402938,2008,9
68196,40.36074620975041,-94.8834474402938,2008,10
68203,40.36074620975041,-94.8834474402938,2007,10
68211,40.36074620975041,-94.8834474402938,2005,4
68212,40.36074620975041,-94.8834474402938,2005,5
68213,40.36074620975041,-94.8834474402938,2005,6
68214,40.36074620975041,-94.8834474402938,2005,7
68215,40.36074620975041,-94.8834474402938,2005,8
68216,40.36074620975041,-94.8834474402938,2005,9
68217,40.36074620975041,-94.8834474402938,2005,10
68221,40.36074620975041,-94.8834474402938,2004,7
68222,40.36074620975041,-94.8834474402938,2004,8
68223,40.36074620975041,-94.8834474402938,2004,9
68224,40.36074620975041,-94.8834474402938,2004,10
68238,40.36074620975041,-94.8834474402938,2002,10
68239,40.36074620975041,-94.8834474402938,2001,9
68248,39.38029248334869,-94.773816336233,2022,4
68249,39.38029248334869,-94.773816336233,2022,5
68250,39.38029248334869,-94.773816336233,2022,6
68251,39.38029248334869,-94.773816336233,2022,7
68252,39.38029248334869,-94.773816336233,2022,8
68253,39.38029248334869,-94.773816336233,2022,9
68255,39.38029248334869,-94.773816336233,2021,4
68256,39.38029248334869,-94.773816336233,2021,5
68257,39.38029248334869,-94.773816336233,2021,6
68258,39.38029248334869,-94.773816336233,2021,7
68259,39.38029248334869,-94.773816336233,2021,8
68260,39.38029248334869,-94.773816336233,2021,9
68261,39.38029248334869,-94.773816336233,2021,10
68268,39.38029248334869,-94.773816336233,2020,10
68299,39.38029248334869,-94.773816336233,2015,6
68300,39.38029248334869,-94.773816336233,2015,7
68301,39.38029248334869,-94.773816336233,2015,8
68318,39.38029248334869,-94.773816336233,2009,4
68319,39.38029248334869,-94.773816336233,2009,7
68320,39.38029248334869,-94.773816336233,2009,8
68323,39.38029248334869,-94.773816336233,2008,8
68340,39.35238643970484,-93.9899232793014,2021,4
68341,39.35238643970484,-93.9899232793014,2021,5
68342,39.35238643970484,-93.9899232793014,2021,6
68343,39.35238643970484,-93.9899232793014,2021,7
68344,39.35238643970484,-93.9899232793014,2021,8
68345,39.35238643970484,-93.9899232793014,2021,9
68350,39.35238643970484,-93.9899232793014,2020,7
68351,39.35238643970484,-93.9899232793014,2020,8
68353,39.35238643970484,-93.9899232793014,2020,10
68357,39.35238643970484,-93.9899232793014,2019,7
68358,39.35238643970484,-93.9899232793014,2019,8
68359,39.35238643970484,-93.9899232793014,2019,9
68410,39.35238643970484,-93.9899232793014,2008,6
68415,39.35238643970484,-93.9899232793014,2006,5
68417,39.35238643970484,-93.9899232793014,2005,4
68442,39.35238643970484,-93.9899232793014,2002,10
68468,40.47910197017832,-94.42212318122944,2020,8
68493,40.47910197017832,-94.42212318122944,2015,5
68494,40.47910197017832,-94.42212318122944,2015,6
68497,40.47910197017832,-94.42212318122944,2015,9
68498,40.47910197017832,-94.42212318122944,2015,10
68527,40.47910197017832,-94.42212318122944,2010,4
68528,40.47910197017832,-94.42212318122944,2010,5
68529,40.47910197017832,-94.42212318122944,2010,6
68530,40.47910197017832,-94.42212318122944,2010,7
68531,40.47910197017832,-94.42212318122944,2010,8
68532,40.47910197017832,-94.42212318122944,2010,9
68533,40.47910197017832,-94.42212318122944,2010,10
68534,40.47910197017832,-94.42212318122944,2008,4
68535,40.47910197017832,-94.42212318122944,2008,5
68536,40.47910197017832,-94.42212318122944,2008,6
68537,40.47910197017832,-94.42212318122944,2008,7
68538,40.47910197017832,-94.42212318122944,2008,8
68539,40.47910197017832,-94.42212318122944,2008,9
68540,40.47910197017832,-94.42212318122944,2008,10
68547,40.47910197017832,-94.42212318122944,2007,10
68555,40.47910197017832,-94.42212318122944,2005,4
68556,40.47910197017832,-94.42212318122944,2005,5
68557,40.47910197017832,-94.42212318122944,2005,6
68558,40.47910197017832,-94.42212318122944,2005,7
68559,40.47910197017832,-94.42212318122944,2005,8
68560,40.47910197017832,-94.42212318122944,2005,9
68561,40.47910197017832,-94.42212318122944,2005,10
68565,40.47910197017832,-94.42212318122944,2004,7
68566,40.47910197017832,-94.42212318122944,2004,8
68567,40.47910197017832,-94.42212318122944,2004,9
68568,40.47910197017832,-94.42212318122944,2004,10
68582,40.47910197017832,-94.42212318122944,2002,10
68583,40.47910197017832,-94.42212318122944,2001,9
68603,40.190579113778895,-92.6007192107292,2020,8
68621,40.190579113778895,-92.6007192107292,2015,5
68622,40.190579113778895,-92.6007192107292,2015,6
68625,40.190579113778895,-92.6007192107292,2015,9
68626,40.190579113778895,-92.6007192107292,2015,10
68655,40.190579113778895,-92.6007192107292,2010,4
68656,40.190579113778895,-92.6007192107292,2010,5
68657,40.190579113778895,-92.6007192107292,2010,6
68658,40.190579113778895,-92.6007192107292,2010,7
68659,40.190579113778895,-92.6007192107292,2010,8
68660,40.190579113778895,-92.6007192107292,2010,9
68661,40.190579113778895,-92.6007192107292,2010,10
68662,40.190579113778895,-92.6007192107292,2008,4
68663,40.190579113778895,-92.6007192107292,2008,5
68664,40.190579113778895,-92.6007192107292,2008,6
68665,40.190579113778895,-92.6007192107292,2008,7
68666,40.190579113778895,-92.6007192107292,2008,8
68667,40.190579113778895,-92.6007192107292,2008,9
68668,40.190579113778895,-92.6007192107292,2008,10
68675,40.190579113778895,-92.6007192107292,2007,10
68683,40.190579113778895,-92.6007192107292,2005,4
68684,40.190579113778895,-92.6007192107292,2005,5
68685,40.190579113778895,-92.6007192107292,2005,6
68686,40.190579113778895,-92.6007192107292,2005,7
68687,40.190579113778895,-92.6007192107292,2005,8
68688,40.190579113778895,-92.6007192107292,2005,9
68689,40.190579113778895,-92.6007192107292,2005,10
68693,40.190579113778895,-92.6007192107292,2004,7
68694,40.190579113778895,-92.6007192107292,2004,8
68695,40.190579113778895,-92.6007192107292,2004,9
68696,40.190579113778895,-92.6007192107292,2004,10
68710,40.190579113778895,-92.6007192107292,2002,10
68711,40.190579113778895,-92.6007192107292,2001,9
68730,39.426986287541496,-93.50517645479252,2020,7
68731,39.426986287541496,-93.50517645479252,2020,8
68733,39.426986287541496,-93.50517645479252,2020,10
68737,39.426986287541496,-93.50517645479252,2019,7
68738,39.426986287541496,-93.50517645479252,2019,8
68739,39.426986287541496,-93.50517645479252,2019,9
68797,39.426986287541496,-93.50517645479252,2008,6
68802,39.426986287541496,-93.50517645479252,2006,5
68804,39.426986287541496,-93.50517645479252,2005,4
68829,39.426986287541496,-93.50517645479252,2002,10
68851,39.51509120786373,-92.9626386444539,2014,9
68878,40.11392196521989,-93.56535623618376,2020,8
68902,40.11392196521989,-93.56535623618376,2010,4
68903,40.11392196521989,-93.56535623618376,2010,5
68904,40.11392196521989,-93.56535623618376,2010,6
68905,40.11392196521989,-93.56535623618376,2010,7
68906,40.11392196521989,-93.56535623618376,2010,8
68907,40.11392196521989,-93.56535623618376,2010,9
68908,40.11392196521989,-93.56535623618376,2010,10
68909,40.11392196521989,-93.56535623618376,2008,4
68910,40.11392196521989,-93.56535623618376,2008,5
68911,40.11392196521989,-93.56535623618376,2008,6
68912,40.11392196521989,-93.56535623618376,2008,7
68913,40.11392196521989,-93.56535623618376,2008,8
68914,40.11392196521989,-93.56535623618376,2008,9
68915,40.11392196521989,-93.56535623618376,2008,10
68922,40.11392196521989,-93.56535623618376,2007,10
68930,40.11392196521989,-93.56535623618376,2005,4
68931,40.11392196521989,-93.56535623618376,2005,5
68932,40.11392196521989,-93.56535623618376,2005,6
68933,40.11392196521989,-93.56535623618376,2005,7
68934,40.11392196521989,-93.56535623618376,2005,8
68935,40.11392196521989,-93.56535623618376,2005,9
68936,40.11392196521989,-93.56535623618376,2005,10
68940,40.11392196521989,-93.56535623618376,2004,7
68941,40.11392196521989,-93.56535623618376,2004,8
68942,40.11392196521989,-93.56535623618376,2004,9
68943,40.11392196521989,-93.56535623618376,2004,10
68957,40.11392196521989,-93.56535623618376,2002,10
68958,40.11392196521989,-93.56535623618376,2001,9
68985,39.87020238128847,-93.10719868298656,2020,8
69016,39.87020238128847,-93.10719868298656,2010,4
69017,39.87020238128847,-93.10719868298656,2010,5
69018,39.87020238128847,-93.10719868298656,2010,6
69019,39.87020238128847,-93.10719868298656,2010,7
69020,39.87020238128847,-93.10719868298656,2010,8
69021,39.87020238128847,-93.10719868298656,2010,9
69022,39.87020238128847,-93.10719868298656,2010,10
69023,39.87020238128847,-93.10719868298656,2008,4
69024,39.87020238128847,-93.10719868298656,2008,5
69025,39.87020238128847,-93.10719868298656,2008,6
69026,39.87020238128847,-93.10719868298656,2008,7
69027,39.87020238128847,-93.10719868298656,2008,8
69028,39.87020238128847,-93.10719868298656,2008,9
69029,39.87020238128847,-93.10719868298656,2008,10
69036,39.87020238128847,-93.10719868298656,2007,10
69044,39.87020238128847,-93.10719868298656,2005,4
69045,39.87020238128847,-93.10719868298656,2005,5
69046,39.87020238128847,-93.10719868298656,2005,6
69047,39.87020238128847,-93.10719868298656,2005,7
69048,39.87020238128847,-93.10719868298656,2005,8
69049,39.87020238128847,-93.10719868298656,2005,9
69050,39.87020238128847,-93.10719868298656,2005,10
69054,39.87020238128847,-93.10719868298656,2004,7
69055,39.87020238128847,-93.10719868298656,2004,8
69056,39.87020238128847,-93.10719868298656,2004,9
69057,39.87020238128847,-93.10719868298656,2004,10
69071,39.87020238128847,-93.10719868298656,2002,10
69072,39.87020238128847,-93.10719868298656,2001,9
69092,39.78211352584427,-93.54825544671937,2020,8
69117,39.78211352584427,-93.54825544671937,2015,5
69118,39.78211352584427,-93.54825544671937,2015,6
69121,39.78211352584427,-93.54825544671937,2015,9
69122,39.78211352584427,-93.54825544671937,2015,10
69144,39.78211352584427,-93.54825544671937,2010,4
69145,39.78211352584427,-93.54825544671937,2010,5
69146,39.78211352584427,-93.54825544671937,2010,6
69147,39.78211352584427,-93.54825544671937,2010,7
69148,39.78211352584427,-93.54825544671937,2010,8
69149,39.78211352584427,-93.54825544671937,2010,9
69150,39.78211352584427,-93.54825544671937,2010,10
69151,39.78211352584427,-93.54825544671937,2008,4
69152,39.78211352584427,-93.54825544671937,2008,5
69153,39.78211352584427,-93.54825544671937,2008,6
69154,39.78211352584427,-93.54825544671937,2008,7
69155,39.78211352584427,-93.54825544671937,2008,8
69156,39.78211352584427,-93.54825544671937,2008,9
69157,39.78211352584427,-93.54825544671937,2008,10
69164,39.78211352584427,-93.54825544671937,2007,10
69172,39.78211352584427,-93.54825544671937,2005,4
69173,39.78211352584427,-93.54825544671937,2005,5
69174,39.78211352584427,-93.54825544671937,2005,6
69175,39.78211352584427,-93.54825544671937,2005,7
69176,39.78211352584427,-93.54825544671937,2005,8
69177,39.78211352584427,-93.54825544671937,2005,9
69178,39.78211352584427,-93.54825544671937,2005,10
69182,39.78211352584427,-93.54825544671937,2004,7
